No.,Net Profit,Net % Profit,Exposure %,CAR,RAR,Max. Trade Drawdown,Max. Trade % Drawdown,Max. Sys Drawdown,Max. Sys % Drawdown,Recovery Factor,CAR/MDD,RAR/MDD,Profit Factor,Payoff Ratio,Standard Error,RRR,Ulcer Index,Ulcer Perf. Index,Sharpe Ratio,K-Ratio,# Trades,Avg Profit/Loss,Avg % Profit/Loss,Avg Bars Held,# of winners,% of Winners,W. Tot. Profit,W. Avg. Profit,W. Avg % Profit,W. Avg. Bars Held,# of losers,% of Losers,L. Tot. Loss,L. Avg. Loss,L. Avg % Loss,L. Avg. Bars Held,Position Size Percentage,Profit Percent,
402,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,84,0.001
80,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,76,0.001
81,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,88,0.001
82,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,35,0.001
84,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,67,0.001
408,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,48,0.001
136,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,5,0.001
427,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,52,0.001
458,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,19,0.001
90,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,91,0.001
482,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,38,0.001
92,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,90,0.001
875,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,4,0.001
94,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,51,0.001
95,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,61,0.001
96,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,62,0.001
820,22421.07,224.21,24.75,34.24,138.32,-0.35,-0.01,-0.96,-0.00,23388.19,9997.92,40388.50,914.00,89.80,993.14,5.51,0.00,57708.69,13.84,0.2002,1006,22.29,0.45,1.00,916,91.05,22445.63,24.50,0.49,1.00,90,8.95,-24.56,-0.27,-0.01,1.00,78,0.001
